,fight_img,fight_name,orgin_code,orgin_date,orgin_time,orgin_city,dest_code,dest_date,dest_time,dest_city,duration_of_flight,duration_stops,flight_price,discount_credit
36,https://images.ixigo.com/img/common-resources/airline-new/6E.png,INDIGO,BLR,"Thu, 23 Dec",23:45,Bengaluru,CCU,"Fri, 24 Dec",07:55,Kolkata,8hr 10min,1 stop,6555,₹600 Instant Off
37,https://images.ixigo.com/img/common-resources/airline-new/6E.png,INDIGO,BLR,"Thu, 23 Dec",08:30,Bengaluru,CCU,"Thu, 23 Dec",17:25,Kolkata,8hr 55min,1 stop,6555,₹600 Instant Off
38,https://images.ixigo.com/img/common-resources/airline-new/6E.png,INDIGO,BLR,"Thu, 23 Dec",10:55,Bengaluru,CCU,"Thu, 23 Dec",20:15,Kolkata,9hr 20min,1 stop,7013,₹600 Instant Off
39,https://images.ixigo.com/img/common-resources/airline-new/I5.png,AIRASIA INDIA,BLR,"Thu, 23 Dec",22:10,Bengaluru,CCU,"Fri, 24 Dec",07:10,Kolkata,9hr,1 stop,7258,₹600 Instant Off
40,https://images.ixigo.com/img/common-resources/airline-new/I5.png,AIRASIA INDIA,BLR,"Thu, 23 Dec",16:15,Bengaluru,CCU,"Fri, 24 Dec",02:15,Kolkata,10hr,1 stop,7258,₹600 Instant Off
41,https://images.ixigo.com/img/common-resources/airline-new/I5.png,AIRASIA INDIA,BLR,"Thu, 23 Dec",15:35,Bengaluru,CCU,"Fri, 24 Dec",02:15,Kolkata,10hr 40min,1 stop,7345,₹600 Instant Off
42,https://images.ixigo.com/img/common-resources/airline-new/6E.png,INDIGO,BLR,"Thu, 23 Dec",22:55,Bengaluru,CCU,"Fri, 24 Dec",08:15,Kolkata,9hr 20min,1 stop,7473,₹600 Instant Off
43,https://images.ixigo.com/img/common-resources/airline-new/I5.png,AIRASIA INDIA,BLR,"Thu, 23 Dec",12:50,Bengaluru,CCU,"Thu, 23 Dec",23:10,Kolkata,10hr 20min,2 stops,7258,₹600 Instant Off
44,https://images.ixigo.com/img/common-resources/airline-new/6E.png,INDIGO,BLR,"Thu, 23 Dec",18:15,Bengaluru,CCU,"Thu, 23 Dec",23:15,Kolkata,5hr,1 stop,8392,₹600 Instant Off
45,https://images.ixigo.com/img/common-resources/airline-new/6E.png,INDIGO,BLR,"Thu, 23 Dec",08:00,Bengaluru,CCU,"Thu, 23 Dec",17:00,Kolkata,9hr,2 stops,8392,₹600 Instant Off
46,https://images.ixigo.com/img/common-resources/airline-new/I5.png,AIRASIA INDIA,BLR,"Thu, 23 Dec",11:20,Bengaluru,CCU,"Thu, 23 Dec",23:10,Kolkata,11hr 50min,1 stop,8546,₹600 Instant Off
